time,open,volume,MACD,MACD_Hist,MACD_Signal,high,low
5/3/2023 10:13,411.61,235702,-0.0234,-0.0771,0.0537,412.08,410.4
5/3/2023 10:12,411.835,168664,0.013,-0.06,0.073,412.08,410.41
5/3/2023 10:11,411.978,123012,0.0364,-0.0516,0.088,412.08,410.41
5/3/2023 10:10,412.07,94736,0.0511,-0.0498,0.1009,412.08,410.41
5/3/2023 10:09,412.06,57161,0.0598,-0.0535,0.1134,412.095,410.43
5/3/2023 10:08,412.095,132477,0.0711,-0.0557,0.1268,412.095,410.43
5/3/2023 10:07,412.02,85591,0.0809,-0.0598,0.1407,412.095,410.58
5/3/2023 10:06,411.99,111694,0.0998,-0.0558,0.1556,412.095,410.58
5/3/2023 10:05,412.09,84372,0.1256,-0.0439,0.1696,412.095,410.58
5/3/2023 10:04,411.99,141398,0.1466,-0.034,0.1806,412.26,410.58
5/3/2023 10:03,412.26,165124,0.1813,-0.0078,0.1891,412.3716,410.58
5/3/2023 10:02,412.3716,139403,0.1955,0.0045,0.191,412.45,410.58
5/3/2023 10:01,412.45,118256,0.1995,0.0096,0.1899,412.45,410.58
5/3/2023 10:00,412.21,183110,0.1936,0.0061,0.1875,412.45,410.58
5/3/2023 9:59,412.2,88095,0.2078,0.0218,0.1859,412.45,410.58
5/3/2023 9:58,412.315,92445,0.2238,0.0433,0.1805,412.45,410.58
5/3/2023 9:57,412.36,126550,0.2293,0.0597,0.1696,412.4874,410.58
5/3/2023 9:56,412.4874,108838,0.2285,0.0737,0.1547,412.4874,410.58
5/3/2023 9:55,412.37,178514,0.2111,0.0748,0.1363,412.4874,410.58
5/3/2023 9:54,412.305,150522,0.1978,0.0802,0.1176,412.53,410.58
5/3/2023 9:53,412.53,254635,0.1845,0.087,0.0975,412.53,410.58
5/3/2023 9:52,412.33,483259,0.142,0.0662,0.0758,412.53,410.58
5/3/2023 9:51,412.085,231819,0.106,0.0467,0.0593,412.53,410.58
5/3/2023 9:50,411.9,191085,0.0835,0.0359,0.0476,412.53,410.58
5/3/2023 9:49,411.89,96610,0.0724,0.0338,0.0386,412.53,410.58
5/3/2023 9:48,411.79,113261,0.0582,0.028,0.0301,412.53,410.605
5/3/2023 9:47,411.68,267897,0.0494,0.0263,0.0231,412.53,411.01
5/3/2023 9:46,411.84,124202,0.0486,0.0321,0.0166,412.53,411.05
5/3/2023 9:45,411.65,223237,0.0307,0.0221,0.0085,412.53,411.05
5/3/2023 9:44,411.78,130644,0.0267,0.0237,0.003,412.53,411.14
5/3/2023 9:43,411.67,155188,0.0079,0.0108,-0.0029,412.53,411.14
5/3/2023 9:42,411.5,117229,-0.0049,0.0007,-0.0056,412.53,411.14
5/3/2023 9:41,411.63,85826,-0.0039,0.0019,-0.0058,412.53,411.14
5/3/2023 9:40,411.5,135031,-0.0159,-0.0096,-0.0063,412.53,411.342
5/3/2023 9:39,411.575,134206,-0.0176,-0.0138,-0.0039,412.53,411.3009
5/3/2023 9:38,411.3009,173712,-0.0272,-0.0268,-0.0004,412.53,411.3009
5/3/2023 9:37,411.46,157179,-0.0112,-0.0175,0.0063,412.53,411.3009
5/3/2023 9:36,411.48,128103,-0.0068,-0.0174,0.0107,412.53,411.3009
5/3/2023 9:35,411.42,129291,-0.0031,-0.0181,0.015,412.53,411.3009
5/3/2023 9:34,411.48,268721,0.0078,-0.0117,0.0196,412.53,411.3009
5/3/2023 9:33,411.68,153846,0.0155,-0.007,0.0225,412.53,411.3009
5/3/2023 9:32,411.51,169688,0.0047,-0.0195,0.0242,412.53,411.3009
5/3/2023 9:31,411.56,236362,0.0081,-0.021,0.0291,412.53,411.3009
5/3/2023 9:30,411.36,398140,0.0074,-0.027,0.0344,412.53,411.135
5/2/2023 15:59,411.135,1978064,0.0339,0.0464,-0.0126,411.135,411.12
5/2/2023 15:58,411.12,717280,0.0234,0.0476,-0.0242,411.135,410.99
5/2/2023 15:57,410.99,316185,0.0112,0.0472,-0.0361,411.135,410.99
5/2/2023 15:56,411.06,536021,0.0087,0.0566,-0.0479,411.19,410.99
5/2/2023 15:55,411.19,491452,-0.0018,0.0603,-0.062,411.19,410.99
5/2/2023 15:54,411.15,469292,-0.0283,0.0488,-0.0771,411.19,410.99
5/2/2023 15:53,411.15,484310,-0.0577,0.0316,-0.0893,411.19,410.955
5/2/2023 15:52,410.955,430019,-0.0944,0.0028,-0.0972,411.19,410.77
5/2/2023 15:51,410.77,399427,-0.1199,-0.0221,-0.0979,411.19,410.58
5/2/2023 15:50,410.58,555990,-0.132,-0.0397,-0.0923,411.19,410.5475
5/2/2023 15:49,410.5475,909179,-0.1262,-0.0437,-0.0824,411.19,410.5475
5/2/2023 15:48,410.58,375714,-0.1135,-0.042,-0.0715,411.19,410.5475
5/2/2023 15:47,410.575,306374,-0.0991,-0.0381,-0.061,411.19,410.5475
5/2/2023 15:46,410.55,450651,-0.0787,-0.0272,-0.0515,411.19,410.5475
5/2/2023 15:45,410.97,521958,-0.049,-0.0043,-0.0447,411.19,410.5475
5/2/2023 15:44,410.92,370219,-0.0531,-0.0095,-0.0436,411.19,410.5475
5/2/2023 15:43,410.94,393875,-0.0525,-0.0113,-0.0412,411.19,410.5475
5/2/2023 15:42,410.96,314552,-0.053,-0.0146,-0.0384,411.19,410.5475
5/2/2023 15:41,411.01,261384,-0.0549,-0.0202,-0.0347,411.19,410.5475
5/2/2023 15:40,410.985,293663,-0.0616,-0.0319,-0.0297,411.19,410.5475
5/2/2023 15:39,410.99,259318,-0.0667,-0.045,-0.0217,411.19,410.5475
5/2/2023 15:38,410.77,231115,-0.0728,-0.0624,-0.0105,411.19,410.5475
5/2/2023 15:37,410.82,221165,-0.0572,-0.0623,0.0051,411.19,410.5475
5/2/2023 15:36,410.79,338826,-0.0414,-0.0621,0.0207,411.19,410.5475
5/2/2023 15:35,410.82,468904,-0.0176,-0.0539,0.0362,411.19,410.5475
5/2/2023 15:34,410.99,245333,0.0099,-0.0398,0.0497,411.19,410.5475
5/2/2023 15:33,411.15,155888,0.0276,-0.032,0.0596,411.19,410.5475
5/2/2023 15:32,411.02,190028,0.0335,-0.0341,0.0676,411.19,410.5475
5/2/2023 15:31,411.035,193481,0.0538,-0.0224,0.0762,411.34,410.5475
5/2/2023 15:30,411.34,299197,0.0773,-0.0044,0.0818,411.34,410.5475
5/2/2023 15:29,411.3199,194756,0.0752,-0.0076,0.0829,411.35,410.5475
5/2/2023 15:28,411.35,264311,0.0735,-0.0113,0.0848,411.35,410.5475
5/2/2023 15:27,411.28,133561,0.0672,-0.0205,0.0876,411.35,410.5475
5/2/2023 15:26,411.1399,171914,0.0652,-0.0275,0.0927,411.35,410.5475
5/2/2023 15:25,411.1705,266424,0.076,-0.0236,0.0996,411.35,410.5475
5/2/2023 15:24,411.31,174647,0.0857,-0.0198,0.1055,411.35,410.5475
5/2/2023 15:23,411.26,293683,0.0825,-0.028,0.1104,411.35,410.5475
5/2/2023 15:22,411.25,262447,0.0823,-0.0352,0.1174,411.35,410.5475
5/2/2023 15:21,411.04,107682,0.0819,-0.0444,0.1262,411.35,410.5475
5/2/2023 15:20,411.15,113560,0.1015,-0.0358,0.1373,411.35,410.5475
5/2/2023 15:19,411.16,129023,0.114,-0.0323,0.1463,411.35,410.5475
5/2/2023 15:18,410.98,112930,0.1272,-0.0272,0.1543,411.35,410.5475
5/2/2023 15:17,411.14,407757,0.1605,-0.0006,0.1611,411.378,410.5475
5/2/2023 15:16,411.378,193539,0.1844,0.0231,0.1613,411.45,410.5475
5/2/2023 15:15,411.45,469160,0.188,0.0324,0.1555,411.45,410.5475
5/2/2023 15:14,411.45,100922,0.1825,0.0351,0.1474,411.5,410.5475
5/2/2023 15:13,411.5,207007,0.1728,0.0341,0.1386,411.5,410.5475
5/2/2023 15:12,411.43,214360,0.1528,0.0227,0.1301,411.5,410.5475
5/2/2023 15:11,411.46,350346,0.1323,0.0079,0.1244,411.5,410.5475
5/2/2023 15:10,411.07,350452,0.1011,-0.0214,0.1224,411.5,410.5475
5/2/2023 15:09,411.05,63959,0.0995,-0.0283,0.1278,411.5,410.5475
5/2/2023 15:08,410.98,175862,0.0981,-0.0368,0.1349,411.5,410.5475
5/2/2023 15:07,410.85,87775,0.1019,-0.0422,0.1441,411.5,410.5475
5/2/2023 15:06,410.91,109752,0.1186,-0.036,0.1546,411.5,410.5475
5/2/2023 15:05,410.8,440913,0.132,-0.0316,0.1636,411.5,410.5475
5/2/2023 15:04,410.97,261020,0.1585,-0.013,0.1715,411.5,410.5475
5/2/2023 15:03,411.1,206601,0.1726,-0.0021,0.1747,411.5,410.5475
5/2/2023 15:02,410.99,110144,0.1749,-0.0003,0.1753,411.5,410.5475
5/2/2023 15:01,411.13,228050,0.1865,0.0112,0.1754,411.5,410.5475
5/2/2023 15:00,411.08,119059,0.1844,0.0118,0.1726,411.5,410.5475
5/2/2023 14:59,410.995,132443,0.184,0.0144,0.1696,411.5,410.5475
5/2/2023 14:58,411.05,203432,0.1895,0.0235,0.166,411.5,410.5475
5/2/2023 14:57,411.045,122177,0.1882,0.0281,0.1601,411.5,410.5475
5/2/2023 14:56,410.965,137370,0.1843,0.0312,0.1531,411.5,410.5475
5/2/2023 14:55,410.985,135657,0.1848,0.0395,0.1453,411.5,410.5475
5/2/2023 14:54,410.852,131464,0.1808,0.0453,0.1354,411.5,410.5475
5/2/2023 14:53,410.99,142046,0.1864,0.0624,0.1241,411.5,410.5475
5/2/2023 14:52,410.98,122797,0.1769,0.0685,0.1085,411.5,410.5475
5/2/2023 14:51,411.11,275329,0.1633,0.0719,0.0914,411.5,410.5475
5/2/2023 14:50,410.87,158568,0.1302,0.0568,0.0734,411.5,410.5475
5/2/2023 14:49,410.86,115999,0.1105,0.0513,0.0592,411.5,410.55
5/2/2023 14:48,410.67,180804,0.0848,0.0385,0.0464,411.5,410.55
5/2/2023 14:47,410.7,275604,0.0701,0.0334,0.0367,411.5,410.53
5/2/2023 14:46,410.53,121304,0.0473,0.0189,0.0284,411.5,410.47
5/2/2023 14:45,410.47,75612,0.0348,0.0112,0.0236,411.5,410.2084
5/2/2023 14:44,410.2084,96147,0.0245,0.0036,0.0209,411.5,410.2084
5/2/2023 14:43,410.27,97731,0.0375,0.0176,0.02,411.5,410.2084
5/2/2023 14:42,410.23,115254,0.0474,0.0318,0.0156,411.5,410.2084
5/2/2023 14:41,410.538,177512,0.0633,0.0557,0.0076,411.5,410.2084
5/2/2023 14:40,410.505,76210,0.0514,0.0577,-0.0063,411.5,410.2084
5/2/2023 14:39,410.5406,71245,0.0388,0.0596,-0.0207,411.5,410.2084
5/2/2023 14:38,410.455,66367,0.0186,0.0542,-0.0356,411.5,410.2084
5/2/2023 14:37,410.525,98799,0.0011,0.0503,-0.0492,411.5,410.2084
5/2/2023 14:36,410.3,143971,-0.0282,0.0335,-0.0618,411.5,410.165
5/2/2023 14:35,410.165,126669,-0.0424,0.0278,-0.0702,411.5,410.16
5/2/2023 14:34,410.16,61530,-0.0461,0.031,-0.0771,411.5,410.1101
5/2/2023 14:33,410.1101,65318,-0.0497,0.0351,-0.0848,411.5,410.1101
5/2/2023 14:32,410.32,175354,-0.0485,0.0452,-0.0936,411.5,410.1101
5/2/2023 14:31,410.32,137765,-0.0676,0.0374,-0.1049,411.5,410.1101
5/2/2023 14:30,410.22,178084,-0.0909,0.0233,-0.1143,411.5,410.11
5/2/2023 14:29,410.11,138110,-0.1093,0.0108,-0.1201,411.5,410.06
5/2/2023 14:28,410.06,96660,-0.1199,0.0029,-0.1228,411.5,409.97
5/2/2023 14:27,409.97,77227,-0.1266,-0.0031,-0.1235,411.5,409.97
5/2/2023 14:26,410,81295,-0.1242,-0.0014,-0.1228,411.5,409.97
5/2/2023 14:25,410.05,92964,-0.1223,0.0001,-0.1224,411.5,409.97
5/2/2023 14:24,410.06,143159,-0.1232,-0.0008,-0.1224,411.5,409.97
5/2/2023 14:23,410.07,103807,-0.1236,-0.0014,-0.1222,411.5,409.97
5/2/2023 14:22,410.05,121515,-0.1234,-0.0015,-0.1219,411.5,409.97
5/2/2023 14:21,410.26,165635,-0.1192,0.0023,-0.1215,411.5,409.97
5/2/2023 14:20,410.29,128414,-0.1336,-0.0115,-0.1221,411.5,409.97
5/2/2023 14:19,410.3,138669,-0.153,-0.0338,-0.1192,411.5,409.97
5/2/2023 14:18,410,142807,-0.1766,-0.0658,-0.1107,411.5,409.93
5/2/2023 14:17,409.93,106548,-0.1736,-0.0793,-0.0943,411.5,409.85
5/2/2023 14:16,409.85,174899,-0.1601,-0.0856,-0.0745,411.5,409.85
5/2/2023 14:15,409.91,184655,-0.1324,-0.0793,-0.0531,411.5,409.85
5/2/2023 14:14,410.04,377790,-0.1012,-0.068,-0.0332,411.5,409.85
5/2/2023 14:13,410.17,216271,-0.0732,-0.057,-0.0162,411.46,409.85
5/2/2023 14:12,410.31,257176,-0.0496,-0.0477,-0.002,411.46,409.85
5/2/2023 14:11,410.49,158439,-0.0331,-0.043,0.01,411.13,409.85
5/2/2023 14:10,410.4814,73146,-0.0298,-0.0505,0.0207,411.13,409.85
5/2/2023 14:09,410.51,90746,-0.0242,-0.0575,0.0333,411.13,409.85
5/2/2023 14:08,410.4099,89915,-0.0197,-0.0674,0.0477,411.13,409.85
5/2/2023 14:07,410.44,370464,-0.0035,-0.0681,0.0646,411.13,409.85
5/2/2023 14:06,410.63,697378,0.0142,-0.0674,0.0816,411.13,409.85
5/2/2023 14:05,410.48,128711,0.0172,-0.0812,0.0984,411.13,409.85
5/2/2023 14:04,410.48,111253,0.0361,-0.0827,0.1187,411.13,409.85
5/2/2023 14:03,410.52,118730,0.0596,-0.0798,0.1394,411.13,409.85
5/2/2023 14:02,410.28,250043,0.0848,-0.0746,0.1594,411.13,409.85
5/2/2023 14:01,410.71,399939,0.1401,-0.0379,0.178,411.11,409.85
5/2/2023 14:00,410.83,231976,0.1648,-0.0227,0.1875,411.11,409.85
5/2/2023 13:59,410.92,114860,0.1818,-0.0114,0.1932,411.11,409.85
5/2/2023 13:58,410.885,66484,0.1917,-0.0043,0.196,411.11,409.85
5/2/2023 13:57,410.849,117778,0.205,0.0079,0.1971,411.11,409.85
5/2/2023 13:56,410.98,389015,0.2228,0.0277,0.1951,411.11,409.85
5/2/2023 13:55,411.11,283316,0.2288,0.0407,0.1882,411.11,409.85
5/2/2023 13:54,411.11,137815,0.22,0.042,0.178,411.11,409.85
5/2/2023 13:53,411.11,256278,0.2056,0.038,0.1675,411.11,409.85
5/2/2023 13:52,410.96,259323,0.1841,0.0261,0.158,411.11,409.85
5/2/2023 13:51,410.8,137196,0.1694,0.0179,0.1515,411.11,409.85
5/2/2023 13:50,410.8,412186,0.1643,0.0173,0.147,411.11,409.85
5/2/2023 13:49,410.74,177449,0.1555,0.0128,0.1427,411.11,409.85
5/2/2023 13:48,410.6494,195664,0.1481,0.0086,0.1395,411.11,409.85
5/2/2023 13:47,410.62,93541,0.1458,0.0084,0.1373,411.11,409.85
5/2/2023 13:46,410.645,102475,0.1436,0.0084,0.1352,411.11,409.85
5/2/2023 13:45,410.5082,97413,0.1362,0.0031,0.1331,411.11,409.85
5/2/2023 13:44,410.54,63512,0.1388,0.0064,0.1323,411.11,409.85
5/2/2023 13:43,410.465,102647,0.1367,0.006,0.1307,411.11,409.85
5/2/2023 13:42,410.505,117311,0.1398,0.0106,0.1292,411.11,409.85
5/2/2023 13:41,410.515,81848,0.1376,0.0111,0.1265,411.11,409.85
5/2/2023 13:40,410.47,85420,0.1318,0.008,0.1238,411.11,409.85
5/2/2023 13:39,410.43,117713,0.127,0.0053,0.1218,411.11,409.85
5/2/2023 13:38,410.4,64639,0.1232,0.0027,0.1205,411.11,409.85
5/2/2023 13:37,410.4195,98138,0.1195,-0.0002,0.1198,411.11,409.85
5/2/2023 13:36,410.37,102449,0.1111,-0.0087,0.1198,411.11,409.85
5/2/2023 13:35,410.23,424538,0.1038,-0.0182,0.122,411.11,409.85
5/2/2023 13:34,410.15,129384,0.1073,-0.0193,0.1266,411.11,409.85
5/2/2023 13:33,410.1,84377,0.1183,-0.0131,0.1314,411.11,409.85
5/2/2023 13:32,410.16,222355,0.1357,0.001,0.1346,411.11,409.85
5/2/2023 13:31,410.38,347777,0.1498,0.0154,0.1344,411.11,409.85
5/2/2023 13:30,410.25,83743,0.1432,0.0126,0.1305,411.11,409.85
5/2/2023 13:29,410.36,127368,0.1459,0.0186,0.1274,411.11,409.85
5/2/2023 13:28,410.235,182590,0.1362,0.0134,0.1227,411.11,409.85
5/2/2023 13:27,410.31,132398,0.1344,0.015,0.1194,411.11,409.85
5/2/2023 13:26,410.245,386951,0.1226,0.0069,0.1156,411.11,409.85
5/2/2023 13:25,410.1801,188244,0.1123,-0.0016,0.1139,411.11,409.85
5/2/2023 13:24,410.06,157768,0.1042,-0.0101,0.1143,411.11,409.85
5/2/2023 13:23,410.02,44546,0.1045,-0.0123,0.1168,411.11,409.85
5/2/2023 13:22,409.955,91897,0.1075,-0.0124,0.1199,411.11,409.85
5/2/2023 13:21,410.04,100181,0.1163,-0.0067,0.123,411.11,409.85
5/2/2023 13:20,409.99,54806,0.1173,-0.0074,0.1247,411.11,409.85
5/2/2023 13:19,409.96,178922,0.1219,-0.0047,0.1266,411.11,409.85
5/2/2023 13:18,410.08,231210,0.1291,0.0013,0.1277,411.11,409.85
5/2/2023 13:17,410.032,129724,0.1241,-0.0033,0.1274,411.11,409.85
5/2/2023 13:16,410,103214,0.1209,-0.0073,0.1282,411.11,409.79
5/2/2023 13:15,409.79,151879,0.1183,-0.0118,0.13,411.11,409.79
5/2/2023 13:14,409.92,91805,0.1346,0.0016,0.133,411.11,409.79
5/2/2023 13:13,410.018,110698,0.1402,0.0076,0.1326,411.11,409.79
5/2/2023 13:12,409.9,112589,0.1354,0.0047,0.1307,411.11,409.79
5/2/2023 13:11,409.93,108291,0.1393,0.0098,0.1295,411.11,409.79
5/2/2023 13:10,409.8399,107139,0.1391,0.0121,0.127,411.11,409.79
5/2/2023 13:09,409.94,326188,0.1461,0.0221,0.124,411.11,409.79
5/2/2023 13:08,410.01,138048,0.1427,0.0241,0.1185,411.11,409.79
5/2/2023 13:07,409.94,140749,0.1291,0.0166,0.1125,411.11,409.79
5/2/2023 13:06,409.8601,125024,0.117,0.0087,0.1083,411.11,409.79
5/2/2023 13:05,409.8,190659,0.1081,0.0019,0.1062,411.11,409.75
5/2/2023 13:04,409.75,390651,0.1012,-0.0045,0.1057,411.11,409.69
5/2/2023 13:03,409.69,132779,0.096,-0.0108,0.1068,411.11,409.58
5/2/2023 13:02,409.58,388782,0.0941,-0.0155,0.1095,411.11,409.58
5/2/2023 13:01,409.655,165785,0.1015,-0.0119,0.1134,411.11,409.58
5/2/2023 13:00,409.66,154873,0.1018,-0.0146,0.1164,411.11,409.58
5/2/2023 12:59,409.59,115719,0.1002,-0.0198,0.12,411.11,409.37
5/2/2023 12:58,409.37,130857,0.1039,-0.0211,0.125,411.11,409.37
5/2/2023 12:57,409.51,204782,0.1294,-0.0008,0.1303,411.11,409.37
5/2/2023 12:56,409.72,165873,0.1459,0.0155,0.1305,411.11,409.37
5/2/2023 12:55,409.66,138037,0.1435,0.0169,0.1266,411.11,409.37
5/2/2023 12:54,409.74,98062,0.1444,0.022,0.1224,411.11,409.37
5/2/2023 12:53,409.79,385456,0.1352,0.0184,0.1169,410.96,409.37
5/2/2023 12:52,409.68,504598,0.1166,0.0043,0.1123,410.8,409.37
5/2/2023 12:51,409.52,114568,0.1022,-0.009,0.1112,410.8,409.37
5/2/2023 12:50,409.37,86796,0.0987,-0.0148,0.1135,410.74,409.37
5/2/2023 12:49,409.47,192428,0.108,-0.0092,0.1172,410.6494,409.37
5/2/2023 12:48,409.44,112194,0.1082,-0.0113,0.1195,410.645,409.34
5/2/2023 12:47,409.34,88617,0.11,-0.0123,0.1223,410.645,409.34
5/2/2023 12:46,409.425,187079,0.1207,-0.0047,0.1254,410.54,409.34
5/2/2023 12:45,409.44,93387,0.1241,-0.0025,0.1266,410.54,409.34
5/2/2023 12:44,409.41,50363,0.125,-0.0022,0.1272,410.515,409.34
5/2/2023 12:43,409.42,98592,0.1274,-0.0003,0.1277,410.515,409.32
5/2/2023 12:42,409.32,83950,0.1277,-0.0001,0.1278,410.515,409.32
5/2/2023 12:41,409.49,120040,0.1363,0.0085,0.1278,410.47,409.32
5/2/2023 12:40,409.362,131312,0.128,0.0023,0.1257,410.43,409.265
5/2/2023 12:39,409.265,89623,0.1286,0.0035,0.1251,410.4195,409.21
5/2/2023 12:38,409.21,119906,0.1374,0.0131,0.1242,410.4195,409.21
5/2/2023 12:37,409.65,326845,0.1521,0.0312,0.1209,410.38,409.21
5/2/2023 12:36,409.32,241326,0.124,0.0109,0.1131,410.38,409.15
5/2/2023 12:35,409.15,125179,0.1199,0.0095,0.1104,410.38,409.15
5/2/2023 12:34,409.23,80222,0.1302,0.0221,0.1081,410.38,409.15
5/2/2023 12:33,409.32,83830,0.1333,0.0308,0.1025,410.38,409.15
5/2/2023 12:32,409.1818,155549,0.1262,0.0313,0.0949,410.38,409.15
5/2/2023 12:31,409.21,142966,0.1293,0.0423,0.087,410.36,409.15
5/2/2023 12:30,409.32,144531,0.1286,0.0521,0.0764,410.36,409.15
5/2/2023 12:29,409.23,84526,0.1145,0.0511,0.0634,410.31,409.15
5/2/2023 12:28,409.34,409848,0.1041,0.0535,0.0506,410.31,409.15
5/2/2023 12:27,409.24,108840,0.0781,0.0409,0.0373,410.245,409.11
5/2/2023 12:26,409.11,115447,0.054,0.0269,0.0271,410.1801,409.06
5/2/2023 12:25,409.06,543929,0.0357,0.0153,0.0203,410.08,408.92
5/2/2023 12:24,408.92,125814,0.0168,0.0003,0.0165,410.08,408.7418
5/2/2023 12:23,408.7418,153837,0.0067,-0.0097,0.0164,410.08,408.6701
5/2/2023 12:22,408.6701,90252,0.012,-0.0069,0.0188,410.08,408.6701
5/2/2023 12:21,408.72,100668,0.0258,0.0052,0.0205,410.08,408.6701
5/2/2023 12:20,408.98,352426,0.0379,0.0187,0.0192,410.08,408.6701
5/2/2023 12:19,408.9506,88836,0.0264,0.0118,0.0146,410.08,408.6701
5/2/2023 12:18,408.755,89963,0.0143,0.0026,0.0116,410.032,408.6701
5/2/2023 12:17,408.7622,96968,0.0185,0.0076,0.0109,410.018,408.66
5/2/2023 12:16,408.66,116654,0.0229,0.0139,0.0091,410.018,408.66
5/2/2023 12:15,409.03,340699,0.0387,0.0331,0.0056,410.018,408.66
5/2/2023 12:14,408.97,121545,0.0205,0.0232,-0.0027,410.018,408.66
5/2/2023 12:13,408.84,56360,0.0031,0.0116,-0.0085,410.01,408.62
5/2/2023 12:12,408.62,75896,-0.0058,0.0056,-0.0114,410.01,408.62
5/2/2023 12:11,408.73,84799,0.0052,0.018,-0.0128,410.01,408.62
5/2/2023 12:10,408.83,159020,0.008,0.0253,-0.0173,410.01,408.62
5/2/2023 12:09,408.94,104271,0.0013,0.0249,-0.0236,410.01,408.62
5/2/2023 12:08,408.95,103078,-0.0185,0.0113,-0.0298,409.94,408.62
5/2/2023 12:07,408.69,171732,-0.0446,-0.0119,-0.0327,409.8601,408.62
5/2/2023 12:06,408.64,92295,-0.0507,-0.021,-0.0297,409.8,408.62
5/2/2023 12:05,408.67,86148,-0.0526,-0.0282,-0.0245,409.79,408.56
5/2/2023 12:04,408.56,68548,-0.0574,-0.04,-0.0174,409.79,408.56
5/2/2023 12:03,408.59,113550,-0.0515,-0.0441,-0.0074,409.79,408.52
5/2/2023 12:02,408.52,104006,-0.0462,-0.0498,0.0036,409.79,408.52
5/2/2023 12:01,408.58,116071,-0.0317,-0.0477,0.016,409.79,408.52
5/2/2023 12:00,408.69,121683,-0.0188,-0.0468,0.028,409.79,408.52
5/2/2023 11:59,408.59,94248,-0.0133,-0.053,0.0397,409.79,408.52
5/2/2023 11:58,408.63,85935,0.0041,-0.0488,0.0529,409.79,408.52
5/2/2023 11:57,408.79,127901,0.0222,-0.0429,0.0651,409.79,408.52
5/2/2023 11:56,408.76,149813,0.0287,-0.0472,0.0759,409.79,408.52
5/2/2023 11:55,408.79,163679,0.0396,-0.0481,0.0877,409.79,408.52
5/2/2023 11:54,408.775,135666,0.0498,-0.0499,0.0997,409.79,408.31
5/2/2023 11:53,408.31,220710,0.0638,-0.0484,0.1122,409.68,408.31
5/2/2023 11:52,408.64,415865,0.1279,0.0037,0.1243,409.65,408.31
5/2/2023 11:51,409.08,272562,0.1744,0.0511,0.1233,409.65,408.31
5/2/2023 11:50,409.27,392955,0.1864,0.0758,0.1106,409.65,408.31
5/2/2023 11:49,409.24,277276,0.1796,0.088,0.0916,409.65,408.31
5/2/2023 11:48,409.22,171808,0.1714,0.1018,0.0696,409.65,408.31
5/2/2023 11:47,409.34,216456,0.1605,0.1163,0.0442,409.65,408.31
5/2/2023 11:46,409.38,379540,0.132,0.1169,0.0151,409.65,408.31
5/2/2023 11:45,409.13,583945,0.0896,0.1037,-0.0141,409.65,408.31
5/2/2023 11:44,408.95,180094,0.0597,0.0997,-0.0401,409.65,408.31
5/2/2023 11:43,408.97,319694,0.0389,0.1039,-0.065,409.65,408.31
5/2/2023 11:42,409.03,358555,0.0098,0.1008,-0.091,409.65,408.31
5/2/2023 11:41,408.8499,405715,-0.0335,0.0826,-0.1162,409.65,408.31
5/2/2023 11:40,408.67,183796,-0.0701,0.0668,-0.1368,409.65,408.31
5/2/2023 11:39,408.57,260716,-0.0974,0.0562,-0.1535,409.65,408.31
5/2/2023 11:38,408.425,240426,-0.1206,0.047,-0.1675,409.65,408.31
5/2/2023 11:37,408.5492,273990,-0.1337,0.0456,-0.1793,409.38,408.31
5/2/2023 11:36,408.46,767733,-0.1612,0.0295,-0.1907,409.38,408.31
5/2/2023 11:35,408.33,175442,-0.1848,0.0132,-0.198,409.38,408.08
5/2/2023 11:34,408.08,243024,-0.1991,0.0023,-0.2013,409.38,408.08
5/2/2023 11:33,408.18,599840,-0.1889,0.013,-0.2019,409.38,408.08
5/2/2023 11:32,408.355,363542,-0.1834,0.0218,-0.2052,409.38,408.08
5/2/2023 11:31,408.325,262821,-0.1914,0.0192,-0.2106,409.38,408.08
5/2/2023 11:30,408.42,235229,-0.1959,0.0195,-0.2154,409.38,408.08
5/2/2023 11:29,408.28,181301,-0.2084,0.0119,-0.2203,409.38,408.08
5/2/2023 11:28,408.5,249435,-0.2071,0.0162,-0.2233,409.38,408.08
5/2/2023 11:27,408.2794,115044,-0.2248,0.0025,-0.2273,409.38,408.08
5/2/2023 11:26,408.245,768768,-0.2217,0.0063,-0.228,409.38,408.08
5/2/2023 11:25,408.51,175085,-0.211,0.0186,-0.2295,409.38,408.08
5/2/2023 11:24,408.53,254271,-0.2212,0.013,-0.2342,409.38,408.08
5/2/2023 11:23,408.27,539148,-0.2331,0.0043,-0.2374,409.38,408.08
5/2/2023 11:22,408.29,241355,-0.2184,0.0201,-0.2385,409.38,408.08
5/2/2023 11:21,408.68,243920,-0.1985,0.045,-0.2435,409.38,408.08
5/2/2023 11:20,408.55,185825,-0.2099,0.0448,-0.2548,409.38,408.08
5/2/2023 11:19,408.62,212191,-0.2082,0.0578,-0.266,409.38,408.08
5/2/2023 11:18,408.8,229471,-0.2102,0.0703,-0.2804,409.38,408.08
5/2/2023 11:17,408.89,481479,-0.2279,0.0701,-0.298,409.38,408.08
5/2/2023 11:16,408.715,281257,-0.2564,0.0591,-0.3155,409.38,408.08
5/2/2023 11:15,408.68,395940,-0.2712,0.0591,-0.3303,409.38,408.08
5/2/2023 11:14,408.59,398607,-0.2826,0.0625,-0.3451,409.38,408.08
5/2/2023 11:13,408.8101,427217,-0.2839,0.0768,-0.3607,409.38,408.08
